X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-78.0575,-0.434722,train,0.00901209459222264,55.40850374720515,0.5925422530653127
-74.016667,4.666667,train,0.009835181385707634,75.63760311435529,0.6134608569390745
-79.15,-4.1,train,0.006456042131446348,50.8811813684817,0.5102320420634432
-77.863555,0.440887,train,0.03399320842271802,100.0,0.8458059621078493
-74.083333,4.483333,train,0.009835181385707634,75.63760311435529,0.6134608569390745
-73.966667,4.55,train,0.009835181385707634,75.63760311435529,0.6134608569390745
-78.916667,-0.8,train,9.781585143691731E-4,3.316901817503885,0.1363236676493235
-78.716667,-0.55,train,0.009386317499327394,61.12407433851216,0.6023270100912702
-77.645853,0.680287,train,0.03399320842271802,100.0,0.8458059621078493
-75.433333,4.3,train,0.0092419055074908,60.607881839959255,0.5986072936612147
-79.07512,-2.72165,train,0.021930123855375197,87.94742124301982,0.7796758931033003
-77.966667,0.866667,train,0.006007602153620945,50.23558106747442,0.49223640373860456
-77.7,0.583333,train,0.03399320842271802,100.0,0.8458059621078493
-73.866667,4.916667,train,0.0012457475498734998,3.8812579282165753,0.16737496853241354
-72.966667,7.783333,train,0.001987787721515616,10.632596095026638,0.2428605111780797
-78.421389,0.35,train,0.004058741237689379,26.209865056180057,0.3957489555857341
-75.333333,5.083333,train,0.012916406900483192,85.03146018189724,0.6757735365879516
-79.4,-4.783333,train,0.005799822104634972,49.034065097135866,0.4834422245128375
-79.116667,-2.866667,train,0.023682005454417832,89.49607562836486,0.7925940060155766
-78.908333,-3.283333,train,0.023682005454417832,89.49607562836486,0.7925940060155766
-79.37653,-2.85847,train,0.023682005454417832,89.49607562836486,0.7925940060155766
-79.126372,-2.87166,train,0.023682005454417832,89.49607562836486,0.7925940060155766
-76.383333,2.35,train,0.004482698012092891,30.530613654141305,0.4197359406370137
-74.010778,4.556944,train,0.009835181385707634,75.63760311435529,0.6134608569390745
-74.066667,4.566667,train,0.009835181385707634,75.63760311435529,0.6134608569390745
-76.483333,2.333333,train,0.0022152539389517214,14.666726660803564,0.26333320087591894
-77.396211,1.242064,train,0.01181202075149668,81.15717427226683,0.6558907738124847
-73.95,4.916667,train,0.004869297226087451,42.669684798379244,0.4400071709495955
-79.09183,-2.94754,train,0.023682005454417832,89.49607562836486,0.7925940060155766
-78.64964,-3.00277,train,0.005743721851846292,47.87410881305957,0.4810153392363392
-75.416667,4.55,train,0.0092419055074908,60.607881839959255,0.5986072936612147
-79.116667,-4.383333,train,0.005799822104634972,49.034065097135866,0.4834422245128375
-72.931722,7.294417,train,0.00271402455544254,19.449601040015686,0.30456564709512235
