X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-78.0575,-0.434722,train,0.053084527023500305,81.89597076003774,0.8417649343353694
-78.8523,-2.97591,train,0.004297709062583146,33.7775572774997,0.3010328663013354
-78.98122,-2.88049,train,0.012764443599477801,65.92835078386794,0.5612402534554892
-79.07512,-2.72165,train,0.004616354182243395,35.632223894717114,0.31629285772662674
-77.966667,0.866667,train,0.002435447568869896,10.143530083315673,0.19618109234778341
-78.416667,0.466667,train,0.001882873465657541,8.856134281826833,0.15873543238581134
-78.4,-0.3,train,0.061122534748156605,93.31667530244164,0.8596534037097806
-78.26667,0.116667,train,0.061122534748156605,93.31667530244164,0.8596534037097806
-78.2,-0.333333,train,0.053084527023500305,81.89597076003774,0.8417649343353694
-78.5,-0.21667,train,0.00772350771726189,44.854533673117345,0.43629861431237615
-78.366667,-0.666667,train,0.053084527023500305,81.89597076003774,0.8417649343353694
-78.4,-0.21,train,0.061122534748156605,93.31667530244164,0.8596534037097806
-78.6,-0.1,train,0.00772350771726189,44.854533673117345,0.43629861431237615
-78.587981,-0.146287,train,0.00772350771726189,44.854533673117345,0.43629861431237615
