X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-78.0575,-0.434722,train,0.012015471209696905,68.59595307406317,0.6123300798136214
-74.016667,4.666667,train,0.013881803956330768,72.38728490250982,0.6459996487370989
-74.083333,4.483333,train,0.013881803956330768,72.38728490250982,0.6459996487370989
-73.966667,4.55,train,0.013881803956330768,72.38728490250982,0.6459996487370989
-78.916667,-0.8,train,0.0019019591076982875,7.152256059310681,0.20001615494381988
-78.716667,-0.55,train,0.004797035671517668,24.862098075576277,0.386729719968339
-77.966667,0.866667,train,0.00461889224935559,23.492828077749813,0.37779381136787954
-77.7,0.583333,train,0.012624279806579293,71.45182833511967,0.6239959746631157
-73.866667,4.916667,train,0.006409126077391786,36.77747918896319,0.4572657802626395
-72.966667,7.783333,train,0.0032897238997870457,11.727681572053166,0.30189837769324757
-78.421389,0.35,train,0.002540760211694656,9.378596583819307,0.2503747672034418
-75.333333,5.083333,train,0.01860344588611157,88.48127836893738,0.7097703511028651
-79.4,-4.783333,train,0.0048336516633543025,25.401055931419236,0.388534719964966
-79.116667,-2.866667,train,0.04545846656079954,95.4541379790085,0.8566476648970258
-78.908333,-3.283333,train,0.04545846656079954,95.4541379790085,0.8566476648970258
-79.37653,-2.85847,train,0.04545846656079954,95.4541379790085,0.8566476648970258
-79.126372,-2.87166,train,0.04545846656079954,95.4541379790085,0.8566476648970258
-76.383333,2.35,train,0.006625885228780791,48.380946009027305,0.4655312894780591
-74.010778,4.556944,train,0.013881803956330768,72.38728490250982,0.6459996487370989
-76.483333,2.333333,train,0.003722849348464587,12.801792515871231,0.328585736476506
-77.396211,1.242064,train,0.0068979369366499385,53.04624341220054,0.4755556309180737
-73.95,4.916667,train,0.006439371539259528,47.71838675696669,0.45843442137643176
-79.09183,-2.94754,train,0.04545846656079954,95.4541379790085,0.8566476648970258
-78.64964,-3.00277,train,0.007965195312321186,55.91702567754149,0.511498873205086
-75.416667,4.55,train,0.005794539695133349,32.5588691741171,0.43237644909299994
-79.116667,-4.383333,train,0.0048336516633543025,25.401055931419236,0.388534719964966
