X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-78.0575,-0.434722,train,0.02050736860807611,79.26486227529698,0.730411962941641
-74.016667,4.666667,train,0.012057762575891414,60.27081870755885,0.6143508317332659
-79.15,-4.1,train,0.006267596628828729,51.632617436647934,0.452970037802129
-77.863555,0.440887,train,0.03879130112427767,100.0,0.8367340020058299
-74.083333,4.483333,train,0.012057762575891414,60.27081870755885,0.6143508317332659
-78.916667,-0.8,train,0.004422715913387246,25.674658024022495,0.36881203097063303
-78.716667,-0.55,train,0.012703037905805745,72.57720488344317,0.6266263120286487
-77.645853,0.680287,train,0.03879130112427767,100.0,0.8367340020058299
-79.07512,-2.72165,train,0.04554186354639087,100.0,0.8574856096551494
-77.966667,0.866667,train,0.00970982869880814,58.094076632567585,0.561947109647253
-77.7,0.583333,train,0.03879130112427767,100.0,0.8367340020058299
-73.866667,4.916667,train,0.002317689017608863,9.476862942348138,0.2344234729088278
-72.966667,7.783333,train,0.004119269130357804,22.29383909591729,0.3524254500960699
-78.421389,0.35,train,0.009228999498137394,57.3507892687935,0.5494082528880757
-75.333333,5.083333,train,0.01695873505070128,77.5413310187299,0.6914085116464918
-78.908333,-3.283333,train,0.023620051629474573,83.67755613208908,0.7573169217620783
-79.37653,-2.85847,train,0.023620051629474573,83.67755613208908,0.7573169217620783
-79.126372,-2.87166,train,0.023620051629474573,83.67755613208908,0.7573169217620783
-74.066667,4.566667,train,0.012057762575891414,60.27081870755885,0.6143508317332659
-76.483333,2.333333,train,0.003079566931085174,16.113276539881387,0.28919815467914955
-77.396211,1.242064,train,0.025185572086917126,93.28203823791661,0.7689160499507948
-73.95,4.916667,train,0.005659641001964976,45.627054001014876,0.42783003167003125
-79.09183,-2.94754,train,0.023620051629474573,83.67755613208908,0.7573169217620783
-75.416667,4.55,train,0.006243472793041291,51.00619273602556,0.4520146410589478
-79.116667,-4.383333,train,0.0055899529998421306,34.310454399296354,0.4247999150886192
-72.931722,7.294417,train,0.006157560837131024,49.13292023193133,0.44858492219377427
