X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-78.0575,-0.434722,train,0.009225964865412275,69.20154449044024,0.6216434715779823
-74.016667,4.666667,train,0.010079993153552791,72.97728299322003,0.6422310148908726
-79.15,-4.1,train,0.004442987220631677,36.372267828855975,0.4417247806131735
-77.863555,0.440887,train,0.020640252102286927,91.35239051143374,0.7861295531333448
-74.083333,4.483333,train,0.010079993153552791,72.97728299322003,0.6422310148908726
-73.966667,4.55,train,0.010079993153552791,72.97728299322003,0.6422310148908726
-78.916667,-0.8,train,0.001096547513598949,4.4357515611021565,0.16337532751630413
-78.716667,-0.55,train,0.0032660797484577405,21.231583071674738,0.3677453369762483
-77.645853,0.680287,train,0.020640252102286927,91.35239051143374,0.7861295531333448
-75.433333,4.3,train,0.004608335526761278,36.83318243311545,0.4507538598330613
-79.07512,-2.72165,train,0.006757310495711265,55.13217104002415,0.546151498523812
-77.966667,0.866667,train,0.0034732409553674113,21.91293369987365,0.38215676827689526
-77.7,0.583333,train,0.020640252102286927,91.35239051143374,0.7861295531333448
-73.866667,4.916667,train,0.005388318431189857,38.2936947204227,0.48968680384162216
-72.966667,7.783333,train,0.0032578149068668094,21.218258226009812,0.36715642376114566
-78.421389,0.35,train,0.0020029300621989955,10.424479146802526,0.26291336793399817
-75.333333,5.083333,train,0.0071900962000285345,58.44883954343008,0.5614902979305109
-79.4,-4.783333,train,0.0037913907745139724,22.991580475595985,0.40305328456731393
-79.116667,-2.866667,train,0.02161898764591564,93.51425983361784,0.7938155532673942
-78.908333,-3.283333,train,0.02161898764591564,93.51425983361784,0.7938155532673942
-79.37653,-2.85847,train,0.02161898764591564,93.51425983361784,0.7938155532673942
-79.126372,-2.87166,train,0.02161898764591564,93.51425983361784,0.7938155532673942
-76.383333,2.35,train,0.004307934611956051,31.620292638767175,0.4341267889693942
-74.010778,4.556944,train,0.010079993153552791,72.97728299322003,0.6422310148908726
-74.066667,4.566667,train,0.010079993153552791,72.97728299322003,0.6422310148908726
-76.483333,2.333333,train,0.002293209890671527,11.52362709050911,0.28996800188528155
-77.396211,1.242064,train,0.005810748644725276,52.053392138623146,0.508553521397185
-73.95,4.916667,train,0.0057810747567811375,51.4724409575883,0.5072738908338895
-79.09183,-2.94754,train,0.02161898764591564,93.51425983361784,0.7938155532673942
-78.64964,-3.00277,train,0.008518713045298632,64.81961098289905,0.6027108680936273
-75.416667,4.55,train,0.004608335526761278,36.83318243311545,0.4507538598330613
-79.116667,-4.383333,train,0.0037913907745139724,22.991580475595985,0.40305328456731393
-72.931722,7.294417,train,0.001144249048218905,4.550220437824769,0.16927932801598083
