X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-79.36314,-4.56371,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.716667,6.116667,train,2.453705233355031E281,100.0,1.0
-74.466667,4.766667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-71.18333,8.26667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.383333,6.25,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-71.83333,8.06667,train,0.004381094339609653,1.2779869936077362,0.1789985837231005
-74.083333,4.6,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.951217,1.8401,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-78.96675,-4.13329,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.6,6.283333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.528622,2.497128,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-74.016667,4.666667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-78.966667,-1.75,train,2.453705233355031E281,100.0,1.0
-79.083334,-2.93,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-72.3833,7.65,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.6,4.05,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-69.26667,9.9,train,0.004381094339609653,1.2779869936077362,0.1789985837231005
-73.216667,6.116667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.633333,6.083333,train,2.453705233355031E281,100.0,1.0
-70.43333,8.9,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-79.083333,-0.666667,train,2.453705233355031E281,100.0,1.0
-77.533333,-0.05,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-79.80005,-3.94996,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-70.116685,9.55,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.26675,5.2664,train,2.453705233355031E281,100.0,1.0
-77.863555,0.440887,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-74.066667,4.866667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-78.566667,-4.0,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-73.683333,5.15,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-78.916667,-0.8,train,2.453705233355031E281,100.0,1.0
-76.466667,2.333333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-77.533333,0.916667,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-72.35,7.45,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-77.8,-0.68333,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-73.2,6.083333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-78.86888,-2.68712,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-69.56667,9.775,train,0.004381094339609653,1.2779869936077362,0.1789985837231005
-71.733333,8.333333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-78.98122,-2.88049,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-71.0833,8.75,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-71.06667,8.75,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-74.0,5.0,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-79.414308,-3.943806,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.48,5.077,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.057,2.584,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-79.16564,-3.13063,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-77.166667,1.166667,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-77.816667,1.116667,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-73.55,10.616667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.079033,6.41547,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.816667,2.416667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.666667,2.333333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-73.883333,4.55,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.603297,3.563297,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-73.85,4.533333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-74.15,4.666667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-74.366667,4.35,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.3,2.483333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-73.883333,5.0,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-74.0,4.75,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-77.7,0.583333,train,0.0108830542382373,5.87113249675747,0.3513207928418739
-78.014167,-0.421389,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-73.866667,4.916667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-74.0,4.366667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-78.416667,0.466667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-72.966667,7.783333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.083333,6.416667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-76.15,6.65,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.466667,6.833333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-70.516667,8.816667,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-75.441,5.043,train,0.022995934813068872,19.053914643543074,0.5336669731321467
-74.104028,4.673333,train,0.022995934813068872,19.053914643543074,0.5336669731321467
